nc,lv,yr,pid,mid,sn,pn,gnd,hse,tg,sc,sl,ss,sr,g,gd,log,stdResA,stdResB,isIEP,isEAL,isGT,isTotal,isKPI,isVA
13,US,2009,49113,877310743,Polly,Nicholson,M,SHD,x,A,Chemistry,C,H432A,7/C/A,A,x,NULL,0.7579018,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2004,18665,861356257,Ashlen,Lilie,M,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,0.7722491,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2011,26652,290780297,Marylin,Quinnelly,F,RHB,x,A,Chemistry,C,H432A,7/C/A,A,x,NULL,0.7722694,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
13,US,2004,17953,143574262,Fanny,Fouch,M,x,x,I,Chemistry (SL),Cs,x,x,7,x,NULL,0.911642,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
13,US,2011,22401,695487519,Charmion,Cristoferi,M,SHB,x,A,Chemistry,C,H432A,7/C/C,A,x,NULL,0.938935,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
13,US,2008,43504,231802271,Nessi,Laverick,F,RH,x,I,Chemistry (SL),Cs,x,C.As,6,x,NULL,0.9822743,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
13,US,2008,24352,796476484,Ivie,Birts,F,RH,x,I,Chemistry (HL),Ch,x,C.Ah,6,x,NULL,0.997534,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
13,US,2004,24537,574221021,Ennis,Rearie,F,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,1.073651,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2009,42826,591259722,Ricki,Balsdone,F,RHB,x,A,Chemistry,C,H432A,7/C/C,A,x,NULL,1.091233,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2007,17503,134919973,Ellary,Rimmington,F,RH,x,I,Chemistry (HL),Ch,x,C.Ah1,7,x,NULL,1.104666,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
13,US,2012,19642,672337822,Zacharia,Stiffkins,F,RHB,x,I,Chemistry (HL),Ch,,7/Ch/A,6,,NULL,1.109555,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2006,16567,225954177,Coleen,Bes,F,RH,x,I,Chemistry (HL),Ch,8034,C.Ah,6,x,NULL,1.136384,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2007,25626,798721068,Harcourt,Baswall,M,SH,x,A,Chemistry,C,H432,C.C,A*,x,NULL,1.192332,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2011,41746,777600486,Nikos,Zienkiewicz,M,SHB,x,I,Chemistry (HL),Ch,x,7/Ch/A,7,x,NULL,1.215896,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2011,11718,523061768,Sonnie,Garnam,F,RHB,x,I,Chemistry (HL),Ch,x,7/Ch/A,6,x,NULL,1.22321,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2009,24787,251918945,Viki,Ventam,M,SHB,x,A,Chemistry,C,H432A,7/C/A,A,x,NULL,1.249278,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2008,15109,762482026,Eugenie,Keppel,M,SH,x,I,Chemistry (SL),Cs,x,C.As,6,x,NULL,1.268478,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
13,US,2009,29970,884032675,Krispin,Bowskill,M,SHB,x,A,Chemistry,C,H432A,7/C/C,A,x,NULL,1.269393,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2008,32520,484419615,Jessy,Tremolieres,F,RH,x,I,Chemistry (HL),Ch,x,C.Ah,6,x,NULL,1.35065,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
13,US,2005,42035,818720203,Parrnell,Pedel,F,RH,x,I,Chemistry (HL),Ch,8034,x,7,x,NULL,1.364833,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
13,US,2010,49398,998501747,Tad,Pirrie,F,RHB,x,A,Chemistry,C,H432A,C/A,A*,x,NULL,1.479579,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2009,37121,230457895,Gui,Arrell,M,SHB,x,I,Chemistry (SL),Cs,x,7/Cs/A,7,x,NULL,1.490758,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
13,US,2006,45448,226510992,Barbaraanne,Prier,M,SH,x,I,Chemistry (SL),Cs,8035,C.C2s,6,x,NULL,1.594284,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
13,US,2009,48857,922629442,Hoebart,Fasham,M,SHB,x,I,Chemistry (HL),Ch,x,7/Ch/A,6,x,NULL,1.754211,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
13,US,2007,36140,939130092,Derrek,Rocco,F,RH,x,I,Chemistry (HL),Ch,x,C.Ah1,6,x,NULL,2.020098,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
11,MS,2011,10186,841204412,Axel,Medmore,M,Bw,x,G,Chemistry,C,x,x,7,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,41872,647689555,Elyssa,Fermer,M,Bw,x,G,Chemistry,C,x,5/C/10,X,retake,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,46690,168933306,Tera,Kuschel,M,Bw,x,G,Chemistry,C,8462H,C_TA/3,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2010,45148,907942348,Marcos,Grishukhin,M,Bw,x,G,Chemistry,C,8462H,C_TA/1,5,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2011,33124,975933004,Berkeley,Seago,F,B,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2007,24641,548646303,Lela,Boustred,F,B,x,G,Chemistry,C,x,Sc.2,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2008,22152,391166672,Farand,Lavallin,F,B,x,G,Chemistry,C,8462H,5/C/2,5,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
11,MS,2011,44182,195800965,Reagan,McMichan,M,C,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,37890,451427064,Malia,Domange,M,C,x,G,Chemistry,C,x,x,7,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2009,24367,369451794,Damon,Klyner,M,C,x,G,Chemistry,C,8462H,5/C/1,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2008,24967,170958870,Riane,Hazelton,M,C,x,G,Chemistry,C,8462H,5/C/1,6,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2012,13775,203005722,Wilma,Ashburne,M,Cl,x,G,Chemistry,C,8462F,5/C/4,2,,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2012,24538,796011936,Tan,Allsopp,M,Cl,x,G,Chemistry,C,8462H,5/C/4,6,,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
11,MS,2011,10576,153401820,Hildy,Goldfinch,M,Cl,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,30242,334832285,Rochell,Muxworthy,M,Cl,x,G,Chemistry,C,x,x,7,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,31257,201338144,Jonah,Vivians,M,Cl,x,G,Chemistry,C,x,5/C/1,X,retake,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,21038,997791445,Nikita,Filby,M,Cl,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2007,24309,884751533,Melicent,Billes,M,Cl,x,G,Chemistry,C,x,Sc.1,9,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
11,MS,2010,47325,459635766,Brandie,Bemrose,M,Cl,x,G,Chemistry,C,8462H,C_TA/1,8,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2010,15409,812017979,Wrennie,Morilla,M,Cl,x,G,Chemistry,C,8462H,C_TA/3,9,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2011,24870,828925953,Abigael,Selly,M,Cl,x,G,Chemistry,C,8462F,5/C/2,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2011,13720,719500440,Sigfrid,Di Francecshi,F,G,x,G,Chemistry,C,x,x,6,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,40770,506639074,Courtnay,Little,F,G,x,G,Chemistry,C,x,x,6,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,17788,989476021,Westleigh,Dagless,F,G,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2009,30895,393767623,Yank,Giroldo,F,G,x,G,Chemistry,C,8462H,5/C/1,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2011,46919,864740067,Phillida,Gehring,F,Hm,x,G,Chemistry,C,x,x,7,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2007,39857,997649727,Jenni,Langlands,F,Hm,x,G,Chemistry,C,x,Sc.1,9,x,NULL,NULL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
11,MS,2010,16580,563312616,Penni,Kirman,F,Hm,x,G,Chemistry,C,8462H,C_TA/2,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2010,45254,342844923,Perl,Fearenside,F,Hm,x,G,Chemistry,C,8462H,C_TA/3,8,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2008,41082,496512103,Bebe,Froschauer,F,Hm,x,G,Chemistry,C,8462H,5/C/2,9,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2010,29018,188458039,Hunter,Gartery,F,Hm,x,G,Chemistry,C,8462H,C_TA/3,8,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
11,MS,2012,35374,353948834,Jocko,Iacovozzo,M,H,x,G,Chemistry,C,8462H,5/C/3,6,,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2011,25614,871715424,Andie,Downse,M,H,x,G,Chemistry,C,x,x,5,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,18062,143128256,Antin,Rowett,M,H,x,G,Chemistry,C,x,x,4,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2008,49679,327073610,Laney,Edgerly,M,H,x,G,Chemistry,C,8462H,5/C/2,8,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
11,MS,2009,23818,656730994,Sephira,Jeandeau,M,H,x,G,Chemistry,C,8462H,5/C/2,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2010,24517,751730095,Nilson,Mullany,M,H,x,G,Chemistry,C,8462H,C_TA/2,9,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2010,24808,392009780,Rolfe,Benedek,M,H,x,G,Chemistry,C,8462H,C_TA/1,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2010,36436,633863127,Bondie,Fairest,M,H,x,G,Chemistry,C,8462H,C_TA/1,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2009,45752,737831041,Dulcinea,Khristoforov,M,H,x,G,Chemistry,C,8462H,5/C/2,8,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2005,31576,796241106,Francine,Molines,F,RH,x,A,Chemistry,C,H432A,x,A,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2006,25990,966760718,Roze,Petrou,F,RH,x,I,Chemistry (HL),Ch,8034,C.Ah,4,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2005,39714,755310855,Allyce,Wilcott,F,RH,x,I,Chemistry (HL),Ch,8034,x,7,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2005,31473,133885897,Brigham,Hirjak,F,RH,x,I,Chemistry (SL),Cs,8035,x,4,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2010,49002,438579980,Bobine,Reidie,F,RHB,x,I,Chemistry (HL),Ch,x,D,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2010,24643,184615450,Brook,Conniam,F,RHD,x,A,Chemistry,C,H432C,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,31041,431358706,Ingeberg,Kearton,F,R,x,G,Chemistry,C,x,x,6,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,32210,907730472,Jock,Kennard,F,R,x,G,Chemistry,C,x,x,7,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,39102,538515486,Byrann,Sargeaunt,F,R,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2009,15270,844278649,Anna-diane,Chudleigh,F,R,x,G,Chemistry,C,8462H,5/C/2,7,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2008,20669,960794050,Blinnie,Schubert,F,R,x,G,Chemistry,C,8462H,5/C/1,8,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
11,MS,2008,12736,576321353,Raleigh,Coysh,F,R,x,G,Chemistry,C,8462H,5/C/2,8,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
11,MS,2009,21967,779454179,Roseann,Romi,F,R,x,G,Chemistry,C,8462H,5/C/2,7,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2009,43163,906783699,Derrik,Willishire,F,R,x,G,Chemistry,C,8462H,5/C/2,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2005,20592,660842312,Evangeline,MacNeillie,M,SH,x,A,Chemistry,C,H432A,x,D,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
11,MS,2011,22952,565345805,Celinda,Ketch,F,St,x,G,Chemistry,C,x,x,5,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,31654,935760490,Thebault,Magnus,F,St,x,G,Chemistry,C,x,5/C/3,X,retake,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11,MS,2011,31229,170322564,Corny,Waadenburg,F,St,x,G,Chemistry,C,x,x,3,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2011,18540,279480478,Belia,Kear,F,St,x,G,Chemistry,C,x,x,9,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,16561,778088936,Rebeka,Gosz,M,W,x,G,Chemistry,C,8462H,C_TA/2,9,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2012,24144,621647277,Alard,Earnshaw,F,x,x,A,Chemistry,C,H432C,x,B,,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,49868,971274460,Ennis,Bayldon,F,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,44917,445011917,Winifred,Allder,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,27049,132355556,Ulrikaumeko,Messer,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,24527,359458481,Nealson,Garret,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,47162,627074140,Bebe,Boscott,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,10594,560682743,Berty,Waples,M,x,x,G,Chemistry,C,x,x,E,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,33748,388333481,Jessika,Beiderbeck,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,37389,344252462,Dido,Yerrall,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,43032,518981033,Lian,Keener,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,17980,554344688,Isabelita,Fligg,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,20848,399302325,Rosco,Danhel,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,31006,769741918,Henriette,Oley,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11,MS,2003,17213,230619001,Vidovic,Rizzillo,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,22967,358857050,Nevin,Hamelyn,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,25727,895640167,Alta,Suddick,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,44250,241748410,Vivianne,Clemmett,F,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,27565,368327060,Nicholas,Keeltagh,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,38155,838729150,Shawn,Davenall,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,17521,482657563,Rodolph,Bollam,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,19653,554435509,Shea,Morrieson,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,17390,611404051,Lenette,Chesshire,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,24794,806370936,Felisha,Wortley,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,34051,628617817,Brigit,Duchesne,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,47784,306846861,Joseph,Igonet,F,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,19741,928091536,Zandra,Clementucci,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,15432,451281340,Liane,Angrock,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,23402,599204743,Darcy,Shatliff,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,45714,333017711,Celestina,Amberson,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,12672,156466492,Bronson,Le Franc,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,12945,799918799,Dasha,Rudolf,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,49208,287611088,Doro,Pessold,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,33842,783832693,Melosa,Oriel,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,40162,978894882,Celestine,Prium,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,27493,958294274,Louise,Boshers,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,39871,739903714,Elie,Balchen,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,18388,774337654,Dulsea,Conkie,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,39131,604878026,Ki,Wigin,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,20062,496588119,Ruperto,Gatty,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,49498,226991005,Judi,Sturror,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,42350,349008795,Julie,Roper,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,36606,330455374,Dimitry,O'Calleran,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,44782,558231665,Pattie,Fears,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,17262,597917834,Shayne,MacKay,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,13128,823842389,Saunders,McCrory,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,41432,184817230,Helena,Walmsley,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,16626,429269311,Krispin,Pealing,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,22490,197627882,Kania,Jerdon,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,37721,932968050,Phyllis,Mattisssen,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,10836,144396392,Leo,Monelle,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,17576,867995324,Ricca,McGinny,F,x,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,19711,431081897,Ignacio,Bolsteridge,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,19198,639508615,Alix,Atcheson,F,x,x,G,Chemistry,C,x,x,9,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,20412,221751823,Izaak,Veljes,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,35967,611996182,Cy,Scherer,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,36320,294529153,Bink,Ponde,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,21736,915503152,Dyann,Maulkin,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,29108,237056355,Adriane,Witchell,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,24582,657167487,Lucinda,Coners,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,32150,195135400,Sam,Ganny,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,38892,705447680,Rockie,Maffin,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,40471,269675740,Trenna,Wornum,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,29700,367871190,Cody,Rossbrooke,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,43148,517425101,Humfried,Armfirld,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
